run_id,config_fingerprint,superseded,json_path,ingested_at,timestamp,phase,implementation,language,storage_format,portfolio_scale,portfolio_k,universe_size,seed,repetitions,warmup,drop_cache_attempted,cpu_model,cpu_logical_cores,cpu_physical_cores,ram_gb,gpu_model,python_version,numpy_version,pyarrow_version,numba_version,blas_implementation,git_sha,omp_num_threads,numba_num_threads,median_total_sec,p10_total_sec,p90_total_sec,median_load_sec,median_compute_sec,throughput,peak_ram_mb,mean_io_read_mb,mean_cpu_pct,peak_cpu_pct,result_checksum,notes
b4a880cd-d450-4544-8cef-43746a5ddb2f,598e23c5eb7c861b7b4eb38f3e359177aa5ca4eb7a527dc96d7b9c4e0a171a3b,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/b4a880cd-d450-4544-8cef-43746a5ddb2f.json,2026-02-20 03:53:46.419844,2026-02-19 12:28:15.476299,2_storage_opt,numpy_vectorised,python,parquet_wide_snappy,1000,15,100,42,5,True,True,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,,783d9a5,,,0.017818,0.017558,0.021477,0.014168,0.005894,56123.02,1189.9,0.0,98.0,98.2,bfa0c0bc05473c2808cd9d08e48a38f71347f51f08501b66eee68fe8b9833fd0,
2f958ffa-9816-49bf-bd2f-36fce7bff282,c7011918d753d747ff8643634a35815acf45b3939225d329704800f7849a7b09,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/2f958ffa-9816-49bf-bd2f-36fce7bff282.json,2026-02-20 03:53:45.390103,2026-02-19 12:28:56.687843,2_storage_opt,numpy_vectorised,python,parquet_wide_zstd,100000,15,100,42,5,True,True,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,,783d9a5,,,0.57149,0.56814,0.590909,0.004128,0.562592,174981.19,3128.3,0.0,28.5,100.0,bd41a14aa801b33d5f82899c3737e56d7bc4698b9811556222720f60b17ea3b8,
8a06cdf3-be54-496e-a2ed-1be89aaf2921,c12b8c49bd1989f56a2bbfbe7bffc4907c6ce8c271c4e49ccbb461c62d2f74ec,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/8a06cdf3-be54-496e-a2ed-1be89aaf2921.json,2026-02-20 03:53:46.114849,2026-02-19 12:29:37.579037,2_storage_opt,numpy_vectorised,python,parquet_wide_uncompressed,100000,15,100,42,5,True,True,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,,783d9a5,,,0.573112,0.571333,0.595626,0.004426,0.564246,174485.96,3137.4,0.0,28.1,100.0,bd41a14aa801b33d5f82899c3737e56d7bc4698b9811556222720f60b17ea3b8,
44c29b50-a630-48fa-9841-61aed014fe1d,23ccbc38c34f227d804f4a043460a0f1316458e4c7d46a784a905cb38668e543,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/44c29b50-a630-48fa-9841-61aed014fe1d.json,2026-02-20 03:53:45.522652,2026-02-19 12:27:34.494599,2_storage_opt,numpy_vectorised,python,parquet_per_stock,100000,15,100,42,5,True,True,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,,783d9a5,,,0.599806,0.594471,0.636588,0.037679,0.556152,166720.57,3087.2,0.0,26.9,100.0,7ecf54904c99fc9e5fc5e7ee3a2230175deaad58c1dc9faf16b6aca72b2b76c8,
5e7aa85b-6457-44cc-b5dd-ca174044b9d4,319195bd289bc1e8a6073bcd0c7fe6a8e93da1d06823b54dd144753856187291,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/5e7aa85b-6457-44cc-b5dd-ca174044b9d4.json,2026-02-20 03:53:45.746320,2026-02-19 12:28:15.625628,2_storage_opt,numpy_vectorised,python,parquet_wide_snappy,100000,15,100,42,5,True,True,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,,783d9a5,,,0.568521,0.566139,0.572127,0.004186,0.559976,175895.0,3111.8,0.0,28.1,100.0,bd41a14aa801b33d5f82899c3737e56d7bc4698b9811556222720f60b17ea3b8,
36bddd20-6d79-4183-a7ed-86f1e96c52bc,f35f82e3c49da3abaf85005bc0a2e2c578781655efafca75b18ba418bf3888c9,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/36bddd20-6d79-4183-a7ed-86f1e96c52bc.json,2026-02-20 03:53:45.434210,2026-02-19 12:28:19.353333,2_storage_opt,numpy_vectorised,python,parquet_wide_snappy,1000000,15,100,42,5,True,True,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,,783d9a5,,,5.682213,5.665636,5.726065,0.004508,5.634268,175987.77,21991.3,0.0,17.5,100.0,9ab2cedd0b32c96c893f40b0a1db580fa06a229c83f597ac1d1d6e62607c29d3,
c6a0ca56-b930-45bc-b5ba-bb1b40dd5ea9,504ad6209a89cfe11f3feb4edc61d1fa6999f9d161e61ac4fc7d5e0bd3068c41,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/c6a0ca56-b930-45bc-b5ba-bb1b40dd5ea9.json,2026-02-20 03:53:46.648828,2026-02-19 12:29:41.383211,2_storage_opt,numpy_vectorised,python,parquet_wide_uncompressed,1000000,15,100,42,5,True,True,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,,783d9a5,,,5.667124,5.646738,5.714961,0.004501,5.619279,176456.35,22001.2,0.0,17.5,100.0,9ab2cedd0b32c96c893f40b0a1db580fa06a229c83f597ac1d1d6e62607c29d3,
1c14e809-2f3f-42a5-8fd9-0fd93c4d2f34,3d679a930ab1fbc0054affec553baab3c0faebce0c72b0cf8821724526b23634,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/1c14e809-2f3f-42a5-8fd9-0fd93c4d2f34.json,2026-02-20 03:53:45.271195,2026-02-19 12:29:00.437157,2_storage_opt,numpy_vectorised,python,parquet_wide_zstd,1000000,15,100,42,5,True,True,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,,783d9a5,,,5.665513,5.656031,5.698127,0.004209,5.618449,176506.52,22004.8,0.0,17.7,100.0,9ab2cedd0b32c96c893f40b0a1db580fa06a229c83f597ac1d1d6e62607c29d3,
4d6bafac-cc5d-486c-9c11-31e9952532b5,17020843449055c14db0d53a12c91d4a7ee99f3bab26bbe899c17e552e4396d2,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/4d6bafac-cc5d-486c-9c11-31e9952532b5.json,2026-02-20 03:53:45.626243,2026-02-19 12:27:38.470788,2_storage_opt,numpy_vectorised,python,parquet_per_stock,1000000,15,100,42,5,True,True,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,,783d9a5,,,5.662804,5.645471,5.759019,0.038126,5.580439,176590.96,21961.0,0.0,16.8,100.0,41dfcd01e0700f030ee7a410b84737ab00be58261a65d3c64f21c409553df5da,
f77943ca-c664-4f20-944f-760ad9ab6250,8aeaf3ca1c096b02841be6d76fcbe5b81d0b66b86c4e515f6bedded6c47c7c27,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/f77943ca-c664-4f20-944f-760ad9ab6250.json,2026-02-20 03:53:46.972519,2026-02-19 13:45:43.669087,3_compute_opt,cpp_openmp,cpp,parquet_wide_uncompressed,100,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,70b0b17,,,0.004538,0.004408,0.004596,0.004027,0.000237,22036.14,127.7,0.0,7.7,14.3,1cdbe14aecf968bd662641653b41c6e07fa6bc9473ee217d51975b7024d1b318,
fa690a6f-13fe-4278-9dd3-a44ba2527bb3,97810433357c9ff7f5aca87d5bb8b120fb8c4f7b5d45ca00fd00aeceb95452ed,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/fa690a6f-13fe-4278-9dd3-a44ba2527bb3.json,2026-02-20 03:53:47.004281,2026-02-19 14:05:53.671707,3_compute_opt,cpp_openmp,cpp,parquet_wide_uncompressed,1000,15,100,42,1,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,37af269,,,0.006341,0.006341,0.006341,0.00462,0.001406,157703.83,125.9,0.0,21.1,21.1,01c5cc866643f8167d5d63edb8cbed39bf90c377a5bae61532e1256fdce38b3d,
fabc5368-4216-4aa1-a33a-5a38da1f81ed,bec20fd6101e359f5aca3038e552e105e01483e97b061ddda9ec96d01b26c36c,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/fabc5368-4216-4aa1-a33a-5a38da1f81ed.json,2026-02-20 03:53:47.008978,2026-02-19 14:07:31.350281,3_compute_opt,cpp_openmp,cpp,parquet_wide_uncompressed,100000,15,100,42,5,True,True,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,45b24c2,,,0.106201,0.1061,0.112876,0.004455,0.097426,941610.72,1031.0,0.0,78.5,100.0,193103e8ff841519a2206da8dfb6c8d65ca1cfbe2a479b31bbd38d5c3bfd3566,
e779799a-cd1b-457d-9d9a-7319b64d2a6e,d79b5b7ffc90786922dc1c4caa84260b558a3bd5482dae1f74623ceb3fa74b42,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/e779799a-cd1b-457d-9d9a-7319b64d2a6e.json,2026-02-20 03:53:46.874057,2026-02-19 13:28:33.351857,3_compute_opt,cpp_openmp,cpp,parquet_wide_uncompressed,1000000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,70b0b17,,,1.14995,1.135756,1.176678,0.004459,1.102445,869603.03,2575.7,0.0,70.6,100.0,f31c34573afe55d0437fd2921e0cc1c8d52d3f5e80d7c59e4f5f2bf80f60fa5a,
ddafdb6e-4e8b-40f5-b768-ddf4cee02882,082cf5db9587baa80897a14b3061123506cce8baac72dc370166a7ac7603bca9,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/ddafdb6e-4e8b-40f5-b768-ddf4cee02882.json,2026-02-20 03:53:46.785416,2026-02-20 01:35:40.716764,3_compute_opt,duckdb_sql,python,parquet_wide_uncompressed,100,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,dd9bcae,,,0.113165,0.112353,0.11516,0.0044,0.108579,883.67,179.8,0.0,6.4,8.6,4e24386990a255860ff11cc836a51f8a6b94b2553d819605ae8e18df36336152,
f8519939-bed3-4387-babe-1841c21f7f62,da3114a541ff67b5cda685a156f2016b609a0cc9814122a1bb3bdb301ce5fe39,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/f8519939-bed3-4387-babe-1841c21f7f62.json,2026-02-20 03:53:46.993741,2026-02-20 01:18:05.072153,3_compute_opt,duckdb_sql,python,parquet_wide_uncompressed,1000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,dd9bcae,,,0.894641,0.890463,0.901474,0.003929,0.890384,1117.77,16258.3,0.0,5.4,14.7,b95bdbeb0e1a372625f7750f3c815394b5ff3f3288fc4ae30e6b9522bdc83d4c,
c542e961-748f-46c1-afd1-2f8231fb3bf7,308233869d423d13413e84d4914d262f9937395e0411534f1f751d5e69662ab0,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/c542e961-748f-46c1-afd1-2f8231fb3bf7.json,2026-02-20 03:53:46.624847,2026-02-20 01:18:10.489680,3_compute_opt,duckdb_sql,python,parquet_wide_uncompressed,100000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,dd9bcae,,,8.682063,8.566804,8.80409,0.00459,8.672356,11518.0,22538.3,0.0,92.7,100.0,fd430b2486ba66163f10f7931ba940393dfcd41cac5af4028c1885898f094f79,
38493971-fdfb-40ea-b393-1ce21abfa7a5,374bf98f500d9031e77665f34dc537ef00182bc85b1666e8b222a5229b9b9e77,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/38493971-fdfb-40ea-b393-1ce21abfa7a5.json,2026-02-20 03:53:45.471837,2026-02-19 13:28:21.424648,3_compute_opt,numba_parallel,python,parquet_wide_uncompressed,100,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,70b0b17,,,0.004476,0.004133,0.004957,0.003897,0.000189,22341.38,243.0,0.0,7.7,8.3,e749b0b9a4cd08bda9e0d9808b7f10898c9c7cb60bde28ebdb23e19b56820c4b,
a56b1299-a326-4ea3-86b9-64d3b6603f97,6df6c503bc2914e0e969ff53b314292b8e3cef1e3bb07e9043140d4508c3da44,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/a56b1299-a326-4ea3-86b9-64d3b6603f97.json,2026-02-20 03:53:46.313125,2026-02-19 13:46:14.915563,3_compute_opt,numba_parallel,python,parquet_wide_uncompressed,1000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,70b0b17,,,0.005159,0.005037,0.005984,0.003725,0.00113,193836.01,245.8,0.0,11.8,25.0,ad6dc9cf6195b24a68aec2d6d31df5b0d48a072dc380b9ca740c0c26670abbca,
c3177181-001e-4e5e-bd4e-a4f377fe62b6,64b8b60f56ec3e5933d2aa8b7319569cef340580697b4a0cd1744d83199ba32d,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/c3177181-001e-4e5e-bd4e-a4f377fe62b6.json,2026-02-20 03:53:46.589585,2026-02-19 13:47:47.755818,3_compute_opt,numba_parallel,python,parquet_wide_uncompressed,100000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,70b0b17,,,0.118172,0.117938,0.13453,0.00429,0.103521,846224.15,450.6,0.0,66.1,100.0,136984a484fd38506cd8cec3b2dfac8807ea02b3f116679a69d71ddfd2523dc6,
f7f3daac-add3-4eae-8d9d-0dd8e47ee925,bb9399936bd521b8ad99f32ff3f5e733a5500ed6d00c6eab3375ef8ee40fb930,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/f7f3daac-add3-4eae-8d9d-0dd8e47ee925.json,2026-02-20 03:53:46.982577,2026-02-19 13:28:22.733193,3_compute_opt,numba_parallel,python,parquet_wide_uncompressed,1000000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,70b0b17,,,1.099529,1.082484,1.154371,0.004383,1.052661,909480.33,2546.7,0.0,74.3,100.0,c2643376624315494cd4695d0c2a7d2df9c7a6208df12c42f55ee806fd05a64e,
088b6d44-ac81-4ebb-8dea-059cb35e1499,7c298db910298dfb42634e4570ab38e4d2be246e63fab41c5e95f268e03d4aa7,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/088b6d44-ac81-4ebb-8dea-059cb35e1499.json,2026-02-20 03:57:23.120581,2026-02-20 03:57:22.714343,3_compute_opt,numpy_float32,python,parquet_wide_uncompressed,1000,15,100,42,2,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,92fd085,,,0.02024,0.018322,0.022158,0.009709,0.010101,49408.34,128.1,0.0,98.25,98.5,b2ee39b403ce3745ec4660187f47554ba4d32fb8bac189dd857028e6a125255f,
bb7afa59-4399-4872-89fe-6db8bdade1ea,0b4ba880bc7ea8aea2d31d96cbb42ccaf5c2818e0a6223c3a17f8e5af7aee958,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/bb7afa59-4399-4872-89fe-6db8bdade1ea.json,2026-02-20 03:53:46.495913,2026-02-20 01:16:42.369460,3_compute_opt,polars_engine,python,parquet_wide_uncompressed,100,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,dd9bcae,,,0.051472,0.050335,0.053957,0.012632,0.03896,1942.8,193.3,0.0,99.0,100.0,aac93cd09f4e30fe3a4ba20d8ef041d0bb3926f5826a94c64527021b717fcaea,
c9f54f0a-9fc3-4293-8513-20a13fef0294,dac8bb42fb8a1f861733597d485dbca1e8d1aa3b875a8f1f5cd0297ed7af05f0,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/c9f54f0a-9fc3-4293-8513-20a13fef0294.json,2026-02-20 03:53:46.682658,2026-02-20 00:57:21.770212,3_compute_opt,polars_engine,python,parquet_wide_uncompressed,1000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,dd9bcae,,,0.050962,0.03862,0.057211,0.010704,0.038233,19622.46,313.4,0.0,99.5,100.0,3e70ad854a7bbf27a5a1943dd3a4ca892d37df7cacd17647cfefaa6995e8a074,
fd311552-c4fe-4d22-90fc-bd7f7ab772dd,0b5b08349309e08b06fb1f8b4735bd8fada6986e0f8cceac01c402db519e0bba,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/fd311552-c4fe-4d22-90fc-bd7f7ab772dd.json,2026-02-20 03:53:47.020099,2026-02-20 01:16:43.601766,3_compute_opt,polars_engine,python,parquet_wide_uncompressed,100000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,dd9bcae,,,0.944048,0.93012,0.953609,0.004532,0.929323,105926.82,3924.6,0.0,30.2,100.0,824c719805d2cfc2e45ebeef2f8f186a23a809897a72af3c66bbc5fdeeafcea4,
7487e2c3-4627-4548-9516-b56064bc0d12,4cf4a2f2f32af5a6aaadd2a9103261b0ee62603344000384735da80eccbeca6f,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/7487e2c3-4627-4548-9516-b56064bc0d12.json,2026-02-20 03:53:45.931510,2026-02-20 00:50:19.466123,3_compute_opt,polars_engine,python,parquet_wide_uncompressed,1000000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,dd9bcae,,,11.625796,11.598157,11.740519,0.004543,11.577915,86015.62,36041.4,0.0,24.1,100.0,e4408a85d9456cdcf93cc86ca14ae9a5413cb1da6b530574037eede6720b0825,
0302f91a-47ea-429d-a6d5-a89c15b01aea,641989a7224b32c9bdfc31caee9202039c42877a5c77efdd08f468cd8a4a3d72,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/0302f91a-47ea-429d-a6d5-a89c15b01aea.json,2026-02-20 03:57:07.993503,2026-02-20 03:57:01.658844,3_compute_opt,rust_faer,rust,parquet_wide_uncompressed,1000,15,100,42,3,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,92fd085,,,0.006152,0.005358,0.007822,0.004505,0.00131,162548.76,141.8,0.0,12.5,14.3,006f85de0b89ccd5fa9ef160f45e81f57f625c5a02c62677571baad4aa25cf49,
f0ef449d-933d-4832-99b5-5790f232747b,28d7480a4c7d8bcf01cfda050fde17c534b8889b63271b0306013458e7d38958,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/f0ef449d-933d-4832-99b5-5790f232747b.json,2026-02-20 03:53:46.945724,2026-02-19 13:38:05.195892,3_compute_opt,rust_rayon,rust,parquet_wide_uncompressed,100,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,70b0b17,,,0.007123,0.00676,0.007399,0.003772,0.002809,14039.03,128.4,0.0,5.0,5.3,9f394f94e09c5f52d1db5535946e2505f7705b9a896a53a4b48a713b2327cd93,
eeb7ec9c-f185-404c-a585-fe14f7f33296,7f7fa32161172cbce2f23ba7291e0224dfc2eafc3de7b8b7fdb19109a477ac15,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/eeb7ec9c-f185-404c-a585-fe14f7f33296.json,2026-02-20 03:53:46.927992,2026-02-19 13:31:43.113401,3_compute_opt,rust_rayon,rust,parquet_wide_uncompressed,1000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,70b0b17,,,0.010547,0.007404,0.011626,0.004778,0.005141,94813.69,128.5,0.0,46.7,47.4,9ebc0f16bf65d25efbf51e87a22a7f1b3ae9ee3c0018c4f8382fd14fe0bb7a83,
dddaa9fa-eb90-4817-bb33-5fb0b0acd0a3,f7cb951d6588de7c6193c5d2297dc52eebb931ca3b0c001ca701b61710827cc3,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/dddaa9fa-eb90-4817-bb33-5fb0b0acd0a3.json,2026-02-20 03:53:46.796687,2026-02-19 13:43:36.131487,3_compute_opt,rust_rayon,rust,parquet_wide_uncompressed,100000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,70b0b17,,,0.221156,0.219902,0.224845,0.004674,0.206113,452169.51,330.9,0.0,84.4,100.0,4fa956d0c17913854cf16da4a58a7490d91bea343c04c140b861119497495eb8,
e87cae67-a8b6-4788-946f-9210d6126448,25f65f64778eefdd16b34b30f4ed709d6f7d633b01de27cfae1ab111309eb64d,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/e87cae67-a8b6-4788-946f-9210d6126448.json,2026-02-20 03:53:46.896224,2026-02-19 13:31:45.399743,3_compute_opt,rust_rayon,rust,parquet_wide_uncompressed,1000000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,70b0b17,,,2.085112,2.077127,2.123754,0.004771,2.037262,479590.54,2422.8,0.0,89.3,100.0,0767fde91e05c023885d3b5076043d8df872ad9c92d13a9ffdb5ac6877d26432,
00dc2083-470b-4c91-89b1-991ad1c6f67e,eec904c714d335dc7fbcc0617571f65bee463ed00b5e56e3534cb9d5fc873762,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/00dc2083-470b-4c91-89b1-991ad1c6f67e.json,2026-02-20 03:53:45.137574,2026-02-20 01:33:51.695639,3_compute_opt,rust_rayon_nightly,rust,parquet_wide_uncompressed,100,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,dd9bcae,,,0.009955,0.007493,0.019505,0.00887,0.000676,10045.2,121.9,0.0,12.7,16.7,918d6983348a9c11c443f638042d2b712810693a922ed8728518c65b1d4602a5,
8ec8d16f-d25a-430a-9138-697183a4b54d,fee064003e6a6237b7a9ce2e3c47c5ed8e8ac6c4b7ee4bf131afd35d0655ee36,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/8ec8d16f-d25a-430a-9138-697183a4b54d.json,2026-02-20 03:53:46.164971,2026-02-20 01:33:52.473212,3_compute_opt,rust_rayon_nightly,rust,parquet_wide_uncompressed,1000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,dd9bcae,,,0.012501,0.010544,0.015367,0.007419,0.004692,79993.6,125.8,0.0,31.9,38.9,ed2fa0f4b4ce94c60ef76ca59f7089dace81aff3349ea011f18dec75fb52c922,
5e524d6c-19d2-4434-9655-b743b1e74e08,eae45c2b3f73bf5f5f8e30bfa4ab7ae5bcf015ce338bc29df5b152425df08607,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/5e524d6c-19d2-4434-9655-b743b1e74e08.json,2026-02-20 03:53:45.733017,2026-02-20 01:33:52.876351,3_compute_opt,rust_rayon_nightly,rust,parquet_wide_uncompressed,100000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,dd9bcae,,,0.152601,0.151832,0.156432,0.004172,0.138095,655303.7,326.3,0.0,77.6,100.0,09e89c35420895391fd1690c781f518925fe16896aef10fca965c86f7afd8b89,
d1271ef8-2c48-4fae-9949-f052ad3f72f3,3d6a1dde52cb743a9dd4b09decff5625d78c3d701ceff454cc62b6750e91f145,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/d1271ef8-2c48-4fae-9949-f052ad3f72f3.json,2026-02-20 03:53:46.724612,2026-02-20 01:33:54.398805,3_compute_opt,rust_rayon_nightly,rust,parquet_wide_uncompressed,1000000,15,100,42,5,True,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,dd9bcae,,,1.527549,1.516046,1.536237,0.004136,1.422177,654643.48,2804.4,0.0,81.7,100.0,858e2644e26fbf46fa583b84b7fd87365e25e8a954769ebccdab8cf4bf131eef,
a645dcea-29b9-4102-a521-47a8311aa780,0fa8bf8960a9f04ba9e12f3c436a8bac5a9d23f508dddd29065e7d21d212f187,False,/home/rjdscott/Documents/projects/portfolio-simulator/results/a645dcea-29b9-4102-a521-47a8311aa780.json,2026-02-20 03:53:46.345825,2026-02-19 23:13:04.433405,4_distributed,dask_local,python,parquet_wide_uncompressed,1000,15,100,42,2,False,False,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,0.64.0,,dd9bcae,,,0.125292,0.090974,0.15961,0.006712,0.11858,7981.36,167.9,0.0,66.55,100.0,bfa0c0bc05473c2808cd9d08e48a38f71347f51f08501b66eee68fe8b9833fd0,
